,id_x,task_id,id_y,info_0,info_1,info_2,info_3,info_4_0,info_4_1,info_4_2,info_4_3,info_5,info_6,info_7,info_8,info_9,info_10,info_11,calibration,created,fav_user_ids,id,info_CIME_coordinates,info_CIME_geolocation_string,info_bounding_box,info_country,info_country_code,info_country_or_territory,info_created_at,info_id,info_id_str,info_language_code,info_media_url,info_type,info_url,info_user_loc,n_answers,priority_0,project_id,quorum,state
1346,12105,130355,130355,Yes,Not answered,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:28.386406,,130355,,,,-0,ECU,Ecuador,2020-08-20 02:10:39,1296268379146400000,1296268379146400000,es,http://pbs.twimg.com/media/Ef1FN-5WAAEkcuT.jpg,photo,https://t.co/zC6fpaZnQu,-0,3,0,162,0,completed
1347,12106,130357,130357,Yes,Yes,Yes,Yes,Surgical,Other,FP3,,Yes,2,Yes,Yes,Street/Square,Working,Yes,0,2020-08-29T08:52:28.503329,,130357,,,,-0,AUS,Australia,2020-08-20 06:29:22,1296333485544800000,1296333485544800000,en,http://pbs.twimg.com/media/Ef2AbbyXYAAkuts.jpg,photo,https://t.co/yAoGidS6uX,-0,3,0,162,0,completed
1348,12107,130246,130246,No,Not answered,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:21.434325,,130246,,,,-0,USA,United States,2020-08-20 02:21:26,1296271092970140000,1296271092970140000,en,http://pbs.twimg.com/media/Ef1Hr3VWAAEkwgC.jpg,photo,https://t.co/lndFegvzkW,Kansas - USA,3,0,162,0,completed
1349,12108,130292,130292,Yes,Yes,Yes,Yes,Gasmask,Gasmask,Cannot tell,,Yes,5 or more,No,Yes,Other,Other,Yes,0,2020-08-29T08:52:24.496346,,130292,,,,Honduras,HND,Honduras,2020-08-20 02:18:07,1296270257846350000,1296270257846350000,es,http://pbs.twimg.com/media/Ef1G53nWkAIhlF2.jpg,photo,https://t.co/QTgz10LSPj,San Pedro Sula - Honduras,3,0,162,0,completed
1350,12109,130300,130300,Yes,Yes,Yes,Yes,Surgical,,,,Yes,2,Not answered,Yes,Other,Other,Yes,0,2020-08-29T08:52:25.032198,,130300,,,,-0,MEX,Mexico,2020-08-20 02:17:09,1296270012718540000,1296270012718540000,es,http://pbs.twimg.com/media/Ef1Gsh5VAAAevvc.jpg,photo,https://t.co/LN05AZ1AxI,Tlajomulco de Zuñiga,3,0,162,0,completed
1351,12110,130304,130304,Yes,Yes,Yes,Yes,Surgical,Cloth,,,Yes,5 or more,No,Yes,Street/Square,Other,Yes,0,2020-08-29T08:52:25.261459,,130304,,,,-0,RUS,Russian Federation,2020-08-20 06:36:03,1296335169410840000,1296335169410840000,es,http://pbs.twimg.com/media/Ef2B94bVAAUZgUT.jpg,photo,https://t.co/pdySNA1N0b,-0,3,0,162,0,completed
1352,12111,130308,130308,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:25.523681,,130308,,,,-0,DEU,Germany,2020-08-20 06:35:34,1296335045830070000,1296335045830070000,en,http://pbs.twimg.com/media/Ef2B2A-X0AANOd9.jpg,photo,https://t.co/PjHSgDnFYd,Sixpenny Handley - England,3,0,162,0,completed
1353,12112,130312,130312,Yes,Yes,Yes,Some of them,FP3,,,,Yes,5 or more,Not answered,Yes,Other,Other,Not answered,0,2020-08-29T08:52:25.764842,,130312,,,,-0,USA,United States,2020-08-20 06:35:07,1296334934425110000,1296334934425110000,en,http://pbs.twimg.com/media/Ef2BwObXsAAwXRU.jpg,photo,https://t.co/wNkTz3mpE1,Brussels,3,0,162,0,completed
1354,12113,130316,130316,Yes,Yes,Yes,Yes,Surgical,Surgical,,,Yes,4,Yes,Yes,Street/Square,Other,Yes,0,2020-08-29T08:52:26.025677,,130316,,,,-0,BRA,Brazil,2020-08-20 02:15:03,1296269486698430000,1296269486698430000,pt,http://pbs.twimg.com/media/Ef1GOoEXYAAsh2A.jpg,photo,https://t.co/PI2YX1NL8w,São Paulo / Brazil,3,0,162,0,completed
1355,12114,130320,130320,Yes,Yes,Yes,No,,,,,Not answered,5 or more,Not answered,Yes,Other,Other,Cannot tell,0,2020-08-29T08:52:26.260894,,130320,,,,-0,USA,United States,2020-08-20 06:34:45,1296334841286280000,1296334841286280000,hi,http://pbs.twimg.com/media/Ef2Bp6eVoAAywRo.jpg,photo,https://t.co/Cz37ptjyHo,-0,3,0,162,0,completed
1356,12115,130324,130324,Yes,Yes,Yes,Yes,Surgical,Cloth,,,Yes,2,Not answered,Yes,Street/Square,Other,Not answered,0,2020-08-29T08:52:26.503942,,130324,,,,-0,USA,United States,2020-08-20 02:14:25,1296269327113620000,1296269327113620000,en,http://pbs.twimg.com/media/Ef1GDVEWkAEFtPh.png,photo,https://t.co/VPoGxrxpcx,-0,3,0,162,0,completed
1357,12116,130328,130328,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:26.738900,,130328,,,,-0,COL,Colombia,2020-08-20 02:13:10,1296269011584290000,1296269011584290000,en,http://pbs.twimg.com/media/Ef1FbiwUEAA2v-6.jpg,photo,https://t.co/nE0vbPS4UV,Bogotá - D.C. - Colombia,3,0,162,0,completed
1359,12118,130336,130336,Yes,Yes,Yes,Yes,Surgical,Cloth,,,Yes,5 or more,No,Yes,Street/Square,Other,Yes,0,2020-08-29T08:52:27.219411,,130336,,,,-0,DZA,Algeria,2020-08-20 06:30:39,1296333810330680000,1296333810330680000,en,http://pbs.twimg.com/media/Ef2AtgfWoAAGB7H.jpg,photo,https://t.co/7ZzHKcJ0Oo,-0,3,0,162,0,completed
1360,12119,130340,130340,Yes,Yes,Yes,Some of them,Surgical,,,,Yes,5 or more,Yes,Yes,Other,Other,Yes,0,2020-08-29T08:52:27.468845,,130340,,,,-0,FRA,France,2020-08-20 06:30:10,1296333686259030000,1296333686259030000,fr,http://pbs.twimg.com/media/Ef2AnL3XYAEqi1O.jpg,photo,https://t.co/TJA4aaVKeO,Alsace - France,3,0,162,0,completed
1362,12121,130278,130278,Yes,Yes,Yes,No,Cloth,Surgical,,,Only some of them,5 or more,No,Yes,Street/Square,Other,Yes,0,2020-08-29T08:52:23.615212,,130278,,,,-0,ARG,Argentina,2020-08-20 02:19:05,1296270500075800000,1296270500075800000,es,http://pbs.twimg.com/media/Ef1HJbSXgAAVbQU.jpg,photo,https://t.co/oJyfMTZ8ck,Ciudad Autónoma de Buenos Aire,3,0,162,0,completed
1363,12122,130302,130302,Yes,Yes,Yes,Yes,Surgical,Cloth,FP2,,Yes,5 or more,Yes,Yes,Shop,Other,Yes,0,2020-08-29T08:52:25.147954,,130302,,,,-0,PHL,Philippines,2020-08-20 06:36:46,1296335349757570000,1296335349757570000,tl,http://pbs.twimg.com/media/Ef2CHYgUcAEaeAr.jpg,photo,https://t.co/5i4sH24bpb,ABS-CBN - Diliman - Quezon City,3,0,162,0,completed
1364,12123,130310,130310,Yes,Not answered,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:25.639508,,130310,,,,-0,MEX,Mexico,2020-08-20 02:15:34,1296269617057340000,1296269617057340000,es,http://pbs.twimg.com/media/Ef1GWGTUYAAjpGE.jpg,photo,https://t.co/fKlzVgEHCW,Progreso - Yucatán,3,0,162,0,completed
1365,12124,130318,130318,No,Not answered,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Other,Not answered,0,2020-08-29T08:52:26.144263,,130318,,,,-0,MYS,Malaysia,2020-08-20 02:15:03,1296269485268120000,1296269485268120000,en,http://pbs.twimg.com/media/Ef1GOhUUYAAp4w5.jpg,photo,https://t.co/ZaGJWAwmU5,Malaysia,3,0,162,0,completed
1366,12125,130326,130326,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:26.622753,,130326,,,,-0,USA,United States,2020-08-20 02:14:15,1296269284864390000,1296269284864390000,en,http://pbs.twimg.com/media/Ef1GCioWsAAobBj.jpg,photo,https://t.co/bPt2q0vwfH,St. Louis,3,0,162,0,completed
1367,12126,130334,130334,Yes,Yes,No,Cannot tell,,,,,Not answered,2,Not answered,Not answered,Street/Square,Cannot tell,Not answered,0,2020-08-29T08:52:27.102450,,130334,,,,-0,GBR,United Kingdom,2020-08-20 06:31:03,1296333908229990000,1296333908229990000,en,http://pbs.twimg.com/media/Ef2AwFtWAAEVEAq.jpg,photo,https://t.co/eL2chzJwWR,Lancashire and Europe,3,0,162,0,completed
1368,12127,130342,130342,No,Not answered,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:27.599068,,130342,,,,-0,USA,United States,2020-08-20 06:30:07,1296333675630660000,1296333675630660000,en,http://pbs.twimg.com/media/Ef2Am9RX0AE245y.jpg,photo,https://t.co/86g6UTglqC,Cape Town - South Africa,3,0,162,0,completed
1369,12128,130348,130348,Yes,Yes,Yes,Yes,Surgical,Cloth,Other,,Yes,5 or more,Yes,Yes,Other,Other,Yes,0,2020-08-29T08:52:27.955435,,130348,,,,-0,REU,Réunion,2020-08-20 06:30:03,1296333659285400000,1296333659285400000,fr,http://pbs.twimg.com/media/Ef2Al8mXoAEgxA-.jpg,photo,https://t.co/QldU2lxCmQ,île de la Réunion,3,0,162,0,completed
1370,12129,130352,130352,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Street/Square,Not answered,Not answered,0,2020-08-29T08:52:28.199269,,130352,,,,-0,GBR,United Kingdom,2020-08-20 06:30:00,1296333644752020000,1296333644752020000,en,http://pbs.twimg.com/media/Ef15d0MWoAAZDqa.jpg,photo,https://t.co/l78Fb9yQzo,Lancashire,3,0,162,0,completed
1371,12130,130356,130356,Yes,Cannot tell,Yes,No,,,,,Not answered,5 or more,Not answered,Not answered,Not answered,Other,Not answered,0,2020-08-29T08:52:28.444197,,130356,,,,-0,ROU,Romania,2020-08-20 02:10:29,1296268334644610000,1296268334644610000,en,http://pbs.twimg.com/media/Ef1EnqMU8AAV04f.jpg,photo,https://t.co/d8yfgbMvPi,Solomon Islands,3,0,162,0,completed
1372,12131,130359,130359,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:28.618526,,130359,,,,-0,IDN,Indonesia,2020-08-20 06:29:05,1296333413985550000,1296333413985550000,in,http://pbs.twimg.com/media/Ef2AXtCUcAA2ZAR.jpg,photo,https://t.co/OjmbRRXL1X,Yogyakarta - Indonesia,3,0,162,0,completed
1373,12132,130361,130361,Yes,Yes,Yes,Yes,Surgical,Cloth,,,Yes,5 or more,Yes,Yes,Street/Square,Other,Yes,0,2020-08-29T08:52:28.735023,,130361,,,,-0,ARG,Argentina,2020-08-20 02:10:07,1296268242143650000,1296268242143650000,es,http://pbs.twimg.com/media/Ef1Eni6XgAE1jYU.jpg,photo,https://t.co/jUZ3csGvh7,La Plata - Argentina,3,0,162,0,completed
1374,12133,130363,130363,Yes,Yes,Yes,Yes,Cloth,,,,Yes,1,Not answered,Yes,Other,Other,Not answered,0,2020-08-29T08:52:28.849890,,130363,,,,-0,PAK,Pakistan,2020-08-20 02:10:03,1296268226083490000,1296268226083490000,en,http://pbs.twimg.com/media/Ef1FFPfVoAAcy1b.jpg,photo,https://t.co/wQEqbzYHzN,Pakistan,3,0,162,0,completed
1375,12134,130365,130365,Yes,Yes,Yes,Yes,Surgical,Cloth,,,Yes,4,Yes,Yes,Other,Other,Yes,0,2020-08-29T08:52:28.970446,,130365,,,,-0,GUF,French Guiana,2020-08-20 06:28:28,1296333258125280000,1296333258125280000,en,http://pbs.twimg.com/media/Ef2AOHSUEAAaUPB.jpg,photo,https://t.co/3goMMgR8mW,117 - Canal Road - Jammu - 180001,3,0,162,0,completed
1376,12135,130367,130367,No,Not answered,Not answered,Not answered,,,,,Not answered,2,Not answered,Not answered,Not answered,Not answered,Cannot tell,0,2020-08-29T08:52:29.110473,,130367,,,,-0,ARG,Argentina,2020-08-20 02:10:00,1296268213311940000,1296268213311940000,es,http://pbs.twimg.com/media/EfzhfaVXgAAX6nP.jpg,photo,https://t.co/1ZTCsHDMDe,Mendoza - Argentina,3,0,162,0,completed
1377,12136,130369,130369,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:29.223103,,130369,,,,-0,ECU,Ecuador,2020-08-20 02:09:58,1296268205107940000,1296268205107940000,es,http://pbs.twimg.com/media/Ef1FD9VWoAcZX49.jpg,photo,https://t.co/AVq2FMoW7Z,Guayaquil - Ecuador.,3,0,162,0,completed
1378,12137,130371,130371,Yes,Yes,Yes,Yes,Cloth,Surgical,Scarf,FP3,Yes,5 or more,No,Yes,Street/Square,Queuing,Yes,0,2020-08-29T08:52:29.338544,,130371,,,,-0,BRA,Brazil,2020-08-20 06:28:07,1296333173211550000,1296333173211550000,en,http://pbs.twimg.com/media/Ef2AJCbUEAIV0mL.jpg,photo,https://t.co/cbDIYFa16I,-0,3,0,162,0,completed
1379,12138,130373,130373,Yes,Yes,Yes,Yes,Surgical,Cloth,,,Yes,2,Yes,Not answered,Not answered,Other,Maybe,0,2020-08-29T08:52:29.460996,,130373,,,,-0,DEU,Germany,2020-08-20 02:09:20,1296268045946630000,1296268045946630000,de,http://pbs.twimg.com/media/Ef1E6txWoAIuM7f.jpg,photo,https://t.co/mN8VYvfWEi,Wuppertal,3,0,162,0,completed
1380,12139,130375,130375,Yes,Yes,Yes,Yes,Surgical,Surgical,,,Yes,5 or more,Yes,Yes,Other,Other,Yes,0,2020-08-29T08:52:29.575972,,130375,,,,-0,VEN,Venezuela - Bolivarian Republic of,2020-08-20 02:09:01,1296267967194420000,1296267967194420000,es,http://pbs.twimg.com/media/Ef1EqMTWoAI--f5.jpg,photo,https://t.co/WCafrORbuc,Caracas - Venezuela,3,0,162,0,completed
1381,12140,130377,130377,Yes,Yes,Yes,Yes,Cloth,Cloth,,,Yes,4,Yes,Yes,Other,Other,Yes,0,2020-08-29T08:52:29.695162,,130377,,,,-0,IDN,Indonesia,2020-08-20 06:27:18,1296332964842710000,1296332964842710000,in,http://pbs.twimg.com/media/Ef1_8NrVAAAHnEs.jpg,photo,https://t.co/ccponjwrhd,-0,3,0,162,0,completed
1382,12141,130379,130379,Yes,Yes,Yes,Yes,Other,Other,,,Yes,2,Yes,Not answered,Not answered,Other,Yes,0,2020-08-29T08:52:29.814887,,130379,,,,-0,ARG,Argentina,2020-08-20 06:27:16,1296332958220070000,1296332958220070000,es,http://pbs.twimg.com/media/Ef1_9NoXoAEPviR.jpg,photo,https://t.co/JAmP0Vhiwn,La Pampa - Argentina,3,0,162,0,completed
1383,12142,130381,130381,Yes,Not answered,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:29.942931,,130381,,,,-0,AUS,Australia,2020-08-20 02:08:30,1296267838244530000,1296267838244530000,en,http://pbs.twimg.com/media/Ef1Es8JU4AA89d6.jpg,photo,https://t.co/xORVm91DM1,Brisbane - Australia,3,0,162,0,completed
1384,12143,130383,130383,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:30.063818,,130383,,,,-0,MEX,Mexico,2020-08-20 02:08:13,1296267765964250000,1296267765964250000,es,http://pbs.twimg.com/media/Ef1EqcZXoAAndVq.jpg,photo,https://t.co/ADK5gFJRci,-0,3,0,162,0,completed
1385,12144,130385,130385,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Other,Not answered,Cannot tell,0,2020-08-29T08:52:30.179915,,130385,,,,-0,GBR,United Kingdom,2020-08-20 06:26:37,1296332795636260000,1296332795636260000,en,http://pbs.twimg.com/media/Ef1_zEoXkAEvUxS.jpg,photo,https://t.co/FD7eAxhpwW,Southampton - England,3,0,162,0,completed
1386,12145,130387,130387,Yes,Not answered,Not answered,Not answered,Surgical,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:30.301110,,130387,,,,-0,DEU,Germany,2020-08-20 06:26:33,1296332778041090000,1296332778041090000,en,http://pbs.twimg.com/media/Ef1_ysMUMAEUmpc.jpg,photo,https://t.co/XDB8dj9AlP,London - England - UK,3,0,162,0,completed
1387,12146,130389,130389,Yes,Not answered,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:30.447140,,130389,,,,-0,MEX,Mexico,2020-08-20 02:07:45,1296267646242040000,1296267646242040000,en,http://pbs.twimg.com/media/Ef1EjiRWsAAQFBB.jpg,photo,https://t.co/bYcBzdkGgU,Mexico,3,0,162,0,completed
1388,12147,130391,130391,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:30.571115,,130391,,,,-0,CHN,China,2020-08-20 02:07:38,1296267617234190000,1296267617234190000,en,http://pbs.twimg.com/media/Ef1Eg18X0AA52pD.jpg,photo,https://t.co/C28JGxDTOU,-0,3,0,162,0,completed
1389,12148,130393,130393,Yes,Yes,Yes,Yes,Surgical,Cloth,,,Yes,5 or more,Yes,Yes,Outdoors,Other,Yes,0,2020-08-29T08:52:30.684762,,130393,,,,-0,IND,India,2020-08-20 06:25:56,1296332623661290000,1296332623661290000,en,http://pbs.twimg.com/media/Ef1_pEhXgAAMB_-.jpg,photo,https://t.co/EEdS1x8zA3,Coimbatore - India,3,0,162,0,completed
1390,12149,130395,130395,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:30.799539,,130395,,,,-0,ARG,Argentina,2020-08-20 02:07:00,1296267458311940000,1296267458311940000,es,http://pbs.twimg.com/media/Ef0qC4UWoAAdw19.jpg,photo,https://t.co/CXVcJChuV8,Junín - Buenos Aires - Argentina,3,0,162,0,completed
1391,12150,130397,130397,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:30.915505,,130397,,,,-0,IND,India,2020-08-20 06:25:07,1296332415816750000,1296332415816750000,en,http://pbs.twimg.com/media/Ef1_df5U0AEOlGg.jpg,photo,https://t.co/IUJ12UPUNz,Mumbai Maharashtra,3,0,162,0,completed
1392,12151,130399,130399,Yes,Yes,Yes,Yes,Surgical,Cloth,FP2,,Yes,5 or more,No,Yes,Street/Square,Other,Yes,0,2020-08-29T08:52:31.031251,,130399,,,,-0,ESP,Spain,2020-08-20 06:25:03,1296332398750240000,1296332398750240000,es,http://pbs.twimg.com/media/Ef1_cnVWoAUUwCL.jpg,photo,https://t.co/rWYbhoxhEX,Antequera,3,0,162,0,completed
1393,12152,130401,130401,Yes,Cannot tell,No,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:31.184002,,130401,,,,-0,USA,United States,2020-08-20 06:24:52,1296332354626000000,1296332354626000000,en,http://pbs.twimg.com/media/Ef1_Z_vUEAEf_hT.jpg,photo,https://t.co/32yQuSfdEp,Canada,3,0,162,0,completed
1394,12153,130403,130403,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:31.312332,,130403,,,,-0,BRA,Brazil,2020-08-20 02:06:20,1296267293060750000,1296267293060750000,es,http://pbs.twimg.com/media/Ef1EIfsXYAILGjI.jpg,photo,https://t.co/WMPOobbYdm,-0,3,0,162,0,completed
1395,12154,130405,130405,Yes,Yes,Yes,Yes,Surgical,Cloth,,,Yes,2,Yes,Not answered,Not answered,Working,Yes,0,2020-08-29T08:52:31.428728,,130405,,,,-0,VEN,Venezuela - Bolivarian Republic of,2020-08-20 02:06:12,1296267259711820000,1296267259711820000,es,http://pbs.twimg.com/media/Ef1EIUuX0AAQr30.jpg,photo,https://t.co/B7fWVrbpIs,Caicara de Maturín - Venezuela,3,0,162,0,completed
1396,12155,130407,130407,Yes,Yes,Yes,Yes,FP3,,,,Yes,1,Not answered,Yes,Street/Square,Working,Cannot tell,0,2020-08-29T08:52:31.545731,,130407,,,,-0,SRB,Serbia,2020-08-20 06:24:21,1296332224111850000,1296332224111850000,en,http://pbs.twimg.com/media/Ef1_Rg1XkAEv0KC.png,photo,https://t.co/KwQxEb2P2j,India,3,0,162,0,completed
1397,12156,130409,130409,Yes,Yes,Yes,Yes,Cloth,Surgical,,,Yes,5 or more,Yes,Not answered,Not answered,Other,Cannot tell,0,2020-08-29T08:52:31.689930,,130409,,,,-0,CUB,Cuba,2020-08-20 02:06:04,1296267223061810000,1296267223061810000,es,http://pbs.twimg.com/media/Ef1EKkhWoAEEgEg.jpg,photo,https://t.co/Gnsa4l2KxI,-0,3,0,162,0,completed
1398,12157,130411,130411,Yes,Yes,Yes,Yes,Surgical,FP2,,,Yes,3,Cannot tell,Yes,Other,Other,Yes,0,2020-08-29T08:52:31.811614,,130411,,,,-0,USA,United States,2020-08-20 02:06:02,1296267214765430000,1296267214765430000,es,http://pbs.twimg.com/media/Ef1EKbmU4AE1FHV.jpg,photo,https://t.co/fa2WtleuMI,USA,3,0,162,0,completed
1399,12158,130413,130413,Yes,Yes,Yes,Yes,Cloth,Cannot tell,,,Cannot tell,2,Yes,Yes,Street/Square,Other,Cannot tell,0,2020-08-29T08:52:31.936757,,130413,,,,-0,BRA,Brazil,2020-08-20 02:05:49,1296267160914990000,1296267160914990000,pt,http://pbs.twimg.com/media/Ef1EHONWkAAfDLL.jpg,photo,https://t.co/yuxhnd9Rs1,Pelotas (RS),3,0,162,0,completed
1400,12159,130415,130415,Yes,Not answered,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:32.071355,,130415,,,,-0,CAN,Canada,2020-08-20 06:23:23,1296331981802750000,1296331981802750000,en,http://pbs.twimg.com/media/Ef1-0iPWAAE7UDH.png,photo,https://t.co/zBh6FzxVph,-0,3,0,162,0,completed
1401,12160,130417,130417,Yes,Yes,Yes,Yes,Cannot tell,,,,Yes,4,Yes,Yes,Cannot tell,Cannot tell,Maybe,0,2020-08-29T08:52:32.195724,,130417,,,,-0,IDN,Indonesia,2020-08-20 06:23:13,1296331939142500000,1296331939142500000,in,http://pbs.twimg.com/media/Ef1_AuZUEAAvLeF.jpg,photo,https://t.co/qUIMHZoBjm,-0,3,0,162,0,completed
1402,12161,130419,130419,Yes,Yes,Yes,Yes,Surgical,Surgical,Other,,Yes,5 or more,Yes,Yes,Hospital,Working,Yes,0,2020-08-29T08:52:32.317741,,130419,,,,-0,IND,India,2020-08-20 06:22:56,1296331867549870000,1296331867549870000,gu,http://pbs.twimg.com/media/Ef1-9QNUYAAIIBF.png,photo,https://t.co/5OLc3FQ7qs,Ahmedabad - Gujarat,3,0,162,0,completed
1403,12162,130421,130421,Yes,Yes,Yes,Yes,Surgical,Surgical,FP3,,Only some of them,3,Yes,Yes,Outdoors,Other,Yes,0,2020-08-29T08:52:32.447320,,130421,,,,-0,KEN,Kenya,2020-08-20 06:22:43,1296331811618870000,1296331811618870000,en,http://pbs.twimg.com/media/Ef1-6bqUYAAAMIy.jpg,photo,https://t.co/cb6AGYV4lh,Nigeria,3,0,162,0,completed
1404,12163,130423,130423,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:32.569032,,130423,,,,-0,USA,United States,2020-08-20 02:04:42,1296266882119610000,1296266882119610000,en,http://pbs.twimg.com/media/Ef1DzggWsAAEhNA.jpg,photo,https://t.co/wFVMiGf6md,Maryland - USA,3,0,162,0,completed
1405,12164,130425,130425,No,Not answered,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:52:32.691246,,130425,,,,United Kingdom,GBR,United Kingdom,2020-08-20 06:21:58,1296331625878480000,1296331625878480000,en,http://pbs.twimg.com/tweet_video_thumb/Ef1-vR2XoAAgqwp.jpg,photo,https://t.co/U3LYMIGqMv,United Kingdom,3,0,162,0,completed
1406,12165,130427,130427,Yes,Yes,Yes,Yes,Surgical,Cloth,,,Yes,5 or more,No,Yes,Shop,Queuing,Yes,0,2020-08-29T08:52:32.809943,,130427,,,,-0,ARG,Argentina,2020-08-20 02:04:22,1296266798107470000,1296266798107470000,es,http://pbs.twimg.com/media/Ef1DyIqUEAEzi6r.jpg,photo,https://t.co/DDOLWKNrJI,Isla de Margarita - Venezuela,3,0,162,0,completed
1407,12166,130429,130429,Yes,Yes,Yes,Yes,Cloth,Surgical,,,Yes,4,Yes,Yes,Street/Square,Other,Yes,0,2020-08-29T08:52:32.934026,,130429,,,,-0,ESP,Spain,2020-08-20 02:04:22,1296266795758660000,1296266795758660000,es,http://pbs.twimg.com/media/Ef1DuosUEAEPSqt.jpg,photo,https://t.co/EGgQSsXo2i,-0,3,0,162,0,completed
